RowId,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,Hour,DayOfWeek,Month,CLOUD_algumas nuvens,CLOUD_c̩u claro,CLOUD_c̩u limpo,CLOUD_c̩u pouco nublado,CLOUD_nublado,CLOUD_nuvens dispersas,CLOUD_nuvens quebradas,CLOUD_nuvens quebrados,CLOUD_sem observa̤̣o,CLOUD_tempo nublado
6191,37.2,3.0,94.5,0.0,10.0,1028.0,76.0,0.0,0,1,6,2,False,True,False,False,False,False,False,False,False,False
6192,37.0,9.4,91.7,2.0,33.0,1016.0,49.0,3.0,0,16,5,8,False,True,False,False,False,False,False,False,False,False
6193,36.7,53.6,79.8,2.0,10.0,1019.0,93.0,3.0,0,12,2,1,False,False,False,False,False,False,False,True,False,False
6194,37.9,0.0,66.2,0.0,15.0,1017.0,100.0,1.0,0,5,6,6,False,False,False,False,False,False,False,False,True,False
6195,42.5,37.0,87.4,2.0,23.0,1015.0,50.0,6.0,0,18,4,8,False,True,False,False,False,False,False,False,False,False
6196,42.1,0.0,87.0,2.0,18.0,1016.0,93.0,5.0,0,6,1,8,False,False,False,False,False,False,False,False,False,True
6197,32.4,22.7,72.8,2.0,10.0,1026.0,71.0,4.0,0,12,0,1,False,True,False,False,False,False,False,False,False,False
6198,41.5,0.0,76.3,0.0,13.0,1007.0,93.0,4.0,0,1,0,4,False,False,True,False,False,False,False,False,False,False
6199,32.2,48.4,74.7,2.0,15.0,1017.0,77.0,6.0,0,16,3,1,False,False,False,False,False,True,False,False,False,False
6200,40.5,67.3,87.8,2.0,25.0,1018.0,33.0,3.0,0,14,3,10,False,True,False,False,False,False,False,False,False,False
6201,37.6,5.2,88.8,0.0,18.0,1014.0,93.0,1.0,0,1,2,7,False,False,False,False,False,False,False,False,True,False
6202,45.9,1.1,82.7,0.0,14.0,1017.0,93.0,0.0,0,2,2,8,False,True,False,False,False,False,False,False,False,False
6203,35.1,47.0,82.7,2.0,18.0,1022.0,77.0,3.0,0,12,5,6,False,False,False,False,False,True,False,False,False,False
6204,40.7,60.3,78.4,2.0,10.0,1022.0,93.0,2.0,0,8,3,4,False,False,True,False,False,False,False,False,False,False
6205,35.7,8.0,65.6,0.0,16.0,1016.0,100.0,1.0,0,2,6,6,False,False,False,False,False,False,False,False,True,False
6206,39.1,17.8,70.5,0.0,16.0,1015.0,87.0,5.0,0,20,1,4,False,False,False,False,False,False,False,False,True,False
6207,42.0,43.1,74.0,2.0,13.0,1006.0,87.0,5.0,2,16,2,4,False,False,False,False,False,False,False,False,True,False
6208,40.0,0.0,67.2,0.0,14.0,1015.0,100.0,1.0,0,3,1,6,False,False,False,False,False,False,False,False,True,False
6209,42.5,13.5,69.9,0.0,20.0,1017.0,88.0,2.0,0,21,2,8,False,False,False,False,False,False,False,False,True,False
6210,39.2,2.9,92.1,0.0,12.0,1028.0,81.0,3.0,0,1,5,2,False,True,False,False,False,False,False,False,False,False
6211,44.4,26.7,86.5,2.0,17.0,1015.0,93.0,2.0,0,8,3,9,False,False,False,False,False,False,False,False,True,False
6212,41.7,17.2,83.1,0.0,12.0,1008.0,100.0,3.0,0,20,5,1,False,False,False,False,False,False,False,False,True,False
6213,42.5,0.0,87.4,0.0,16.0,1018.0,100.0,4.0,0,4,5,9,False,False,False,False,False,False,False,False,True,False
6214,37.8,8.4,85.1,0.0,20.0,1014.0,77.0,1.0,0,22,1,8,False,True,False,False,False,False,False,False,False,False
6215,54.5,0.0,73.5,0.0,15.0,1019.0,100.0,1.0,0,2,4,8,False,False,False,False,False,False,False,False,True,False
6216,37.5,19.3,82.2,2.0,19.0,1013.0,88.0,1.0,0,19,6,6,False,False,False,True,False,False,False,False,False,False
6217,49.8,6.4,69.9,0.0,20.0,1016.0,82.0,2.0,0,0,4,8,False,False,False,False,False,False,False,False,True,False
6218,44.7,2.0,84.1,0.0,17.0,1024.0,55.0,3.0,0,5,3,9,False,False,False,False,False,False,False,False,True,False
6219,36.2,1.4,63.3,0.0,12.0,1020.0,93.0,1.0,0,21,4,4,False,False,True,False,False,False,False,False,False,False
6220,45.3,1.3,84.6,0.0,18.0,1017.0,100.0,4.0,0,1,1,8,False,False,False,False,False,False,False,False,False,True
6221,41.7,72.0,74.7,2.0,13.0,1007.0,87.0,6.0,0,18,2,4,False,False,False,False,False,False,True,False,False,False
6222,33.2,19.4,76.9,0.0,18.0,1021.0,68.0,4.0,0,20,5,5,False,False,False,False,False,False,False,False,True,False
6223,39.3,2.8,77.9,0.0,16.0,1016.0,100.0,1.0,0,23,0,6,False,False,False,False,False,False,False,False,True,False
6224,42.1,0.0,75.5,0.0,7.0,1025.0,93.0,1.0,0,23,0,1,False,True,False,False,False,False,False,False,False,False
6225,37.4,7.5,75.6,2.0,20.0,1015.0,82.0,3.0,0,12,0,6,False,False,False,True,False,False,False,False,False,False
6226,40.9,48.7,90.9,1.0,14.0,1025.0,82.0,1.0,0,18,3,2,False,True,False,False,False,False,False,False,False,False
6227,42.8,2.2,70.4,1.0,19.0,1018.0,88.0,3.0,0,20,6,6,False,False,False,False,False,False,False,False,True,False
6228,41.4,34.2,93.2,1.0,14.0,1022.0,62.0,3.0,0,18,2,2,False,True,False,False,False,False,False,False,False,False
6229,37.8,0.0,86.6,0.0,13.0,1020.0,93.0,3.0,1,23,6,3,False,False,False,False,False,False,False,False,True,False
6230,41.1,34.7,82.2,2.0,19.0,1021.0,77.0,6.0,0,11,0,9,False,False,False,True,False,False,False,False,False,False
6231,44.4,26.4,83.8,2.0,22.0,1018.0,77.0,5.0,0,18,5,8,False,False,False,False,False,False,False,False,True,False
6232,41.3,45.1,88.4,2.0,15.0,1020.0,100.0,1.0,0,8,2,9,False,True,False,False,False,False,False,False,False,False
6233,45.7,1.0,86.1,0.0,15.0,1020.0,100.0,0.0,0,0,0,10,False,False,False,False,False,False,False,False,True,False
6234,43.2,84.9,73.4,2.0,11.0,1012.0,87.0,6.0,2,10,3,11,False,False,False,False,False,False,False,False,True,False
6235,47.4,114.8,66.4,2.0,12.0,1017.0,76.0,3.0,1,8,4,6,False,False,False,False,False,False,False,False,True,False
6236,41.4,22.0,76.6,2.0,14.0,1006.0,67.0,4.0,0,8,2,4,False,False,False,False,False,False,True,False,False,False
6237,38.5,28.6,85.5,2.0,20.0,1020.0,88.0,1.0,0,11,3,8,False,False,False,True,False,False,False,False,False,False
6238,41.4,0.0,89.1,0.0,12.0,1024.0,81.0,2.0,0,3,2,2,False,True,False,False,False,False,False,False,False,False
6239,39.0,32.4,90.1,2.0,21.0,1015.0,88.0,2.0,0,14,2,7,False,False,False,False,False,False,False,True,False,False
6240,41.9,0.0,74.2,0.0,14.0,1019.0,93.0,2.0,1,0,0,4,False,False,False,False,False,False,False,False,True,False
6241,41.3,29.1,78.2,2.0,24.0,1014.0,73.0,2.0,0,11,0,8,False,False,False,False,False,False,False,False,True,False
6242,38.9,6.1,63.7,0.0,17.0,1017.0,88.0,6.0,0,21,5,6,False,False,False,False,False,False,False,False,True,False
6243,45.5,6.7,72.5,2.0,16.0,1016.0,100.0,2.0,0,6,1,7,False,False,False,False,False,False,False,False,True,False
6244,41.9,54.2,87.0,2.0,25.0,1012.0,44.0,5.0,0,17,4,9,True,False,False,False,False,False,False,False,False,False
6245,40.1,0.0,66.9,0.0,15.0,1013.0,100.0,6.0,1,23,3,5,False,False,False,False,False,False,False,False,True,False
6246,35.0,28.4,85.9,2.0,19.0,1022.0,52.0,3.0,0,9,5,5,False,False,False,False,False,False,False,False,True,False
6247,44.9,0.0,82.0,0.0,5.0,1023.0,100.0,0.0,0,4,1,11,False,False,False,False,False,False,False,False,True,False
6248,37.3,38.7,88.8,2.0,12.0,1017.0,71.0,7.0,0,17,1,1,False,False,False,False,False,True,False,False,False,False
6249,41.6,0.0,87.0,0.0,6.0,1021.0,93.0,1.0,0,1,1,2,False,True,False,False,False,False,False,False,False,False
6250,45.1,1.2,82.5,0.0,12.0,1011.0,81.0,3.0,2,0,1,11,False,False,False,False,False,False,False,False,True,False
6251,42.4,32.5,86.6,2.0,28.0,1016.0,42.0,5.0,0,16,5,8,False,True,False,False,False,False,False,False,False,False
6252,44.0,0.6,69.3,0.0,10.0,1012.0,93.0,4.0,2,23,3,11,False,False,False,False,False,False,False,False,True,False
6253,41.6,25.2,88.4,2.0,27.0,1018.0,47.0,4.0,0,13,2,8,False,False,False,False,False,False,False,False,True,False
6254,45.4,9.8,83.3,0.0,23.0,1020.0,36.0,3.0,0,1,5,9,False,False,False,False,False,True,False,False,False,False
6255,36.5,79.1,86.3,2.0,21.0,1015.0,93.0,3.0,0,11,2,7,False,False,False,False,True,False,False,False,False,False
6256,40.8,2.8,82.4,0.0,18.0,1014.0,68.0,4.0,0,20,5,8,False,True,False,False,False,False,False,False,False,False
6257,38.2,11.6,87.2,2.0,28.0,1013.0,69.0,3.0,0,19,3,7,False,False,False,False,False,False,False,False,True,False
6258,45.1,8.6,72.4,0.0,14.0,1005.0,93.0,13.0,1,20,1,11,False,False,False,False,False,False,False,False,True,False
6259,44.7,3.0,85.2,0.0,20.0,1018.0,93.0,2.0,0,2,1,7,False,False,False,False,False,False,False,True,False,False
6260,48.1,3.7,76.4,0.0,7.0,1022.0,93.0,0.0,0,23,0,11,False,True,False,False,False,False,False,False,False,False
6261,41.0,8.5,80.8,0.0,17.0,1021.0,88.0,3.0,0,20,1,9,False,False,False,False,False,True,False,False,False,False
6262,40.4,27.5,87.4,2.0,16.0,1017.0,100.0,2.0,0,11,0,9,False,False,False,False,False,False,False,False,True,False
6263,34.9,14.2,91.7,2.0,20.0,1016.0,68.0,2.0,0,11,6,8,False,True,False,False,False,False,False,False,False,False
6264,46.2,2.1,73.8,0.0,21.0,1024.0,63.0,1.0,0,22,3,9,False,False,False,False,False,False,False,False,True,False
6265,33.0,26.8,86.9,2.0,16.0,1018.0,87.0,8.0,0,19,0,4,False,False,False,False,False,True,False,False,False,False
6266,44.9,0.9,67.9,0.0,10.0,1020.0,93.0,1.0,0,3,6,1,False,False,False,False,False,False,False,False,False,True
6267,47.6,1.2,86.9,0.0,17.0,1020.0,93.0,1.0,0,3,4,9,False,False,False,False,False,False,False,True,False,False
6268,46.6,1.4,70.5,0.0,18.0,1018.0,93.0,1.0,0,1,0,9,False,False,False,False,False,False,False,False,True,False
6269,43.2,116.6,81.1,2.0,9.0,1020.0,76.0,2.0,0,8,3,10,False,False,False,False,False,False,False,False,True,False
6270,45.8,37.6,74.3,0.0,23.0,1014.0,64.0,2.0,0,21,2,7,False,False,False,False,False,False,False,False,True,False
6271,51.6,2.2,79.1,0.0,5.0,1010.0,86.0,2.0,0,5,6,10,False,True,False,False,False,False,False,False,False,False
6272,38.9,1.3,84.8,0.0,20.0,1018.0,88.0,1.0,0,22,6,7,False,False,False,False,False,False,False,False,True,False
6273,38.3,0.8,64.3,2.0,7.0,1015.0,100.0,1.0,0,6,6,5,False,False,False,False,False,False,False,False,True,False
6274,37.6,127.3,90.4,2.0,21.0,1021.0,77.0,3.0,0,18,2,9,False,True,False,False,False,False,False,False,False,False
6275,37.7,13.6,86.0,2.0,34.0,1016.0,23.0,4.0,0,13,0,8,False,True,False,False,False,False,False,False,False,False
6276,36.5,23.8,82.9,0.0,17.0,1020.0,77.0,3.0,0,1,6,5,False,False,False,False,False,False,False,False,True,False
6277,36.7,34.5,73.6,2.0,12.0,1004.0,76.0,1.0,0,16,0,11,False,True,False,False,False,False,False,False,False,False
6278,41.3,16.8,79.7,2.0,14.0,1017.0,100.0,1.0,0,7,0,8,False,False,False,False,False,False,False,False,True,False
6279,36.9,0.0,68.2,0.0,5.0,1024.0,100.0,1.0,0,2,0,1,False,True,False,False,False,False,False,False,False,False
6280,45.3,1.4,81.0,1.0,11.0,1021.0,76.0,1.0,1,7,0,3,False,False,False,False,False,False,False,False,True,False
6281,39.4,4.4,89.1,2.0,18.0,1016.0,82.0,2.0,0,7,5,7,False,False,False,False,False,True,False,False,False,False
6282,38.2,40.3,67.3,2.0,10.0,1023.0,93.0,1.0,0,10,1,1,False,False,False,False,False,False,False,True,False,False
6283,33.6,11.7,74.6,2.0,17.0,1013.0,93.0,2.0,0,12,6,6,False,False,False,False,False,False,False,False,True,False
6284,45.1,0.0,85.3,0.0,14.0,1012.0,93.0,2.0,0,0,3,10,False,False,False,False,False,False,False,True,False,False
6285,46.2,4.9,66.5,0.0,19.0,1017.0,82.0,1.0,0,21,0,7,False,False,False,False,False,False,False,False,True,False
6286,50.4,1.9,72.8,0.0,18.0,1012.0,88.0,3.0,1,0,0,8,False,False,False,False,False,False,False,False,True,False
6287,31.6,66.6,82.7,2.0,15.0,1023.0,87.0,6.0,0,16,6,12,False,False,False,False,False,False,False,True,False,False
6288,46.8,3.5,79.2,0.0,17.0,1017.0,100.0,5.0,0,1,4,7,False,False,False,False,False,False,False,False,True,False
6289,42.0,0.0,82.5,0.0,18.0,1005.0,77.0,7.0,0,22,2,10,False,False,False,False,False,False,False,True,False,False
6290,38.9,38.5,72.2,2.0,16.0,1015.0,68.0,5.0,0,10,3,11,False,False,False,False,False,True,False,False,False,False
6291,40.4,24.6,93.3,2.0,23.0,1015.0,69.0,4.0,0,11,5,9,False,True,False,False,False,False,False,False,False,False
6292,43.2,25.4,86.7,2.0,20.0,1019.0,93.0,2.0,0,10,5,8,False,False,False,False,False,False,True,False,False,False
6293,42.3,48.0,82.7,2.0,19.0,1020.0,88.0,2.0,0,17,3,9,True,False,False,False,False,False,False,False,False,False
6294,41.4,4.4,85.1,0.0,19.0,1012.0,72.0,2.0,0,0,5,9,False,True,False,False,False,False,False,False,False,False
6295,37.9,2.6,83.6,0.0,7.0,1017.0,93.0,0.0,0,3,2,1,True,False,False,False,False,False,False,False,False,False
6296,32.8,10.8,84.8,2.0,12.0,1014.0,87.0,3.0,1,9,4,4,False,False,False,False,False,False,False,False,True,False
6297,38.1,1.4,63.1,0.0,12.0,1022.0,100.0,2.0,0,5,5,5,False,False,False,False,False,False,True,False,False,False
6298,39.1,3.4,94.9,0.0,18.0,1015.0,100.0,11.0,0,0,1,7,False,False,False,True,False,False,False,False,False,False
6299,54.2,1.6,72.8,0.0,13.0,1007.0,100.0,4.0,1,23,2,1,False,False,False,False,False,False,False,False,True,False
6300,38.1,6.1,89.9,0.0,19.0,1012.0,82.0,0.0,0,22,6,9,False,True,False,False,False,False,False,False,False,False
6301,37.8,3.9,64.5,0.0,14.0,1020.0,67.0,3.0,0,4,5,5,False,False,False,False,False,False,False,False,True,False
6302,42.0,54.0,74.1,2.0,17.0,1012.0,63.0,2.0,0,17,1,4,False,False,True,False,False,False,False,False,False,False
6303,39.5,24.5,93.8,2.0,20.0,1016.0,88.0,5.0,0,12,6,8,False,False,False,False,False,False,False,False,True,False
6304,41.7,0.7,80.6,0.0,11.0,1018.0,93.0,0.0,0,23,3,11,True,False,False,False,False,False,False,False,False,False
6305,38.0,37.6,76.0,2.0,15.0,1021.0,71.0,5.0,0,16,3,4,False,False,False,True,False,False,False,False,False,False
6306,41.6,0.0,87.8,0.0,3.0,1026.0,100.0,2.0,0,6,2,2,True,False,False,False,False,False,False,False,False,False
6307,46.1,48.3,76.5,0.0,12.0,1013.0,81.0,3.0,0,18,3,11,False,False,False,False,False,True,False,False,False,False
6308,32.2,31.2,82.2,2.0,14.0,1032.0,72.0,3.0,0,14,5,12,True,False,False,False,False,False,False,False,False,False
6309,42.8,0.7,84.4,0.0,13.0,1025.0,100.0,1.0,0,4,5,11,False,False,False,False,False,False,False,False,True,False
6310,39.6,22.9,71.0,2.0,12.0,1021.0,100.0,1.0,0,16,1,12,False,False,False,False,False,False,False,False,True,False
6311,44.7,0.0,85.7,0.0,18.0,1023.0,100.0,2.0,0,2,4,9,False,False,False,False,False,False,False,False,True,False
6312,41.3,1.2,86.0,0.0,16.0,1018.0,100.0,3.0,0,3,3,8,False,False,False,False,False,True,False,False,False,False
6313,47.4,43.4,75.3,2.0,17.0,1016.0,100.0,2.0,0,7,1,7,False,False,False,False,False,False,False,False,True,False
6314,50.6,0.0,72.6,0.0,19.0,1024.0,64.0,3.0,0,0,3,9,False,False,False,False,False,False,False,False,True,False
6315,36.8,44.7,90.4,2.0,20.0,1022.0,77.0,3.0,0,11,6,8,False,False,False,True,False,False,False,False,False,False
6316,39.7,54.7,88.9,2.0,22.0,1019.0,88.0,2.0,0,14,2,8,False,False,False,False,False,False,True,False,False,False
6317,35.9,37.1,88.5,2.0,28.0,1018.0,39.0,4.0,0,16,5,9,False,False,False,False,False,False,False,False,True,False
6318,44.3,19.5,82.3,1.0,18.0,1014.0,100.0,5.0,0,6,4,8,False,False,False,False,False,False,True,False,False,False
6319,33.2,12.2,89.4,2.0,15.0,1031.0,87.0,2.0,0,14,6,12,False,True,False,False,False,False,False,False,False,False
6320,45.5,45.0,84.0,2.0,21.0,1013.0,60.0,3.0,0,17,3,9,True,False,False,False,False,False,False,False,False,False
6321,39.8,54.7,67.8,2.0,10.0,1026.0,93.0,3.0,0,9,2,12,False,False,False,False,False,True,False,False,False,False
6322,47.8,13.7,85.9,0.0,18.0,1016.0,100.0,1.0,0,21,0,7,False,False,False,False,False,False,False,False,True,False
6323,34.5,14.5,86.8,2.0,27.0,1017.0,30.0,5.0,0,9,0,8,False,True,False,False,False,False,False,False,False,False
6324,37.0,35.9,85.4,2.0,21.0,1018.0,68.0,4.0,0,12,0,8,False,False,False,False,False,False,False,False,True,False
6325,43.4,1.2,82.2,0.0,18.0,1018.0,68.0,0.0,0,23,1,9,False,True,False,False,False,False,False,False,False,False
6326,43.4,22.7,82.2,0.0,14.0,1012.0,100.0,2.0,0,1,3,10,False,False,False,False,False,True,False,False,False,False
6327,33.0,23.7,102.1,2.0,14.0,1030.0,47.0,4.0,0,12,1,2,False,True,False,False,False,False,False,False,False,False
6328,41.6,19.4,83.6,2.0,11.0,996.0,66.0,7.0,0,15,4,2,False,False,False,False,False,False,False,True,False,False
6329,33.2,22.9,76.5,2.0,19.0,1015.0,63.0,3.0,0,15,0,5,False,False,False,False,False,False,False,False,True,False
6330,37.1,53.0,89.6,2.0,26.0,1022.0,57.0,2.0,0,16,2,9,False,True,False,False,False,False,False,False,False,False
6331,44.0,16.4,76.7,2.0,20.0,1017.0,100.0,1.0,0,12,2,9,False,False,False,False,False,False,False,False,True,False
6332,34.6,9.8,75.8,2.0,20.0,1015.0,88.0,4.0,0,19,0,6,False,False,False,False,False,True,False,False,False,False
6333,40.7,23.7,77.9,2.0,18.0,1018.0,88.0,2.0,0,13,4,9,False,False,False,False,False,False,False,False,True,False
6334,35.8,41.9,92.8,2.0,20.0,1015.0,82.0,3.0,0,15,2,9,False,False,False,False,False,False,False,True,False,False
6335,38.8,9.1,87.9,2.0,20.0,1018.0,64.0,2.0,0,8,5,6,False,False,False,False,False,False,False,False,True,False
6336,36.2,94.7,87.8,2.0,16.0,1021.0,88.0,1.0,0,10,3,9,False,False,False,True,False,False,False,False,False,False
6337,36.3,1.5,63.0,0.0,11.0,1016.0,76.0,2.0,0,1,3,6,False,False,False,False,False,True,False,False,False,False
6338,42.3,2.4,84.3,1.0,9.0,1019.0,93.0,4.0,0,7,4,11,False,False,False,False,False,True,False,False,False,False
6339,36.7,2.3,77.9,0.0,6.0,1022.0,93.0,0.0,0,22,3,1,False,True,False,False,False,False,False,False,False,False
6340,38.2,29.1,89.6,0.0,15.0,1014.0,82.0,1.0,0,18,6,10,True,False,False,False,False,False,False,False,False,False
6341,52.1,1.4,69.4,0.0,7.0,1021.0,76.0,1.0,0,6,1,12,False,True,False,False,False,False,False,False,False,False
6342,46.0,9.2,82.1,0.0,15.0,1020.0,100.0,2.0,0,22,5,9,False,False,False,False,False,False,False,False,True,False
6343,41.6,25.6,73.6,2.0,12.0,1011.0,76.0,7.0,0,16,3,11,False,False,False,False,False,True,False,False,False,False
6344,42.9,0.0,69.9,0.0,15.0,1013.0,100.0,5.0,0,4,4,5,False,False,False,False,True,False,False,False,False,False
6345,41.5,104.4,71.7,2.0,9.0,997.0,87.0,3.0,0,9,1,4,False,False,False,False,False,False,True,False,False,False
6346,34.6,39.8,88.9,2.0,11.0,1004.0,93.0,4.0,1,12,2,10,False,False,False,False,False,False,False,False,True,False
6347,45.0,12.6,80.6,2.0,16.0,1013.0,93.0,3.0,2,7,2,9,False,False,False,False,False,False,False,False,True,False
6348,43.0,5.8,87.8,2.0,15.0,1016.0,100.0,2.0,0,6,4,7,False,False,False,False,False,False,True,False,False,False
6349,34.4,18.0,92.4,2.0,11.0,1021.0,57.0,5.0,0,15,5,2,True,False,False,False,False,False,False,False,False,False
6350,42.1,0.0,75.1,0.0,2.0,1022.0,93.0,0.0,0,4,4,1,False,True,False,False,False,False,False,False,False,False
6351,40.3,2.6,60.8,0.0,18.0,1020.0,100.0,4.0,0,22,6,6,False,False,False,True,False,False,False,False,False,False
6352,47.9,90.2,65.4,2.0,16.0,1021.0,48.0,2.0,0,7,2,5,False,False,False,False,False,False,False,False,True,False
6353,36.2,4.5,92.0,0.0,19.0,1016.0,88.0,1.0,0,21,3,7,False,False,False,False,False,False,False,False,True,False
6354,37.4,6.3,88.4,0.0,9.0,1031.0,100.0,1.0,0,0,3,2,False,True,False,False,False,False,False,False,False,False
6355,35.2,2.8,84.6,2.0,15.0,1011.0,100.0,5.0,1,9,5,11,False,False,False,False,False,False,False,False,True,False
6356,41.7,8.7,74.8,2.0,17.0,1014.0,100.0,7.0,0,6,1,7,False,False,False,False,False,False,False,False,True,False
6357,48.9,0.0,84.4,0.0,17.0,1016.0,52.0,4.0,0,4,5,10,False,True,False,False,False,False,False,False,False,False
6358,41.1,24.3,75.6,2.0,10.0,1016.0,87.0,3.0,0,10,0,11,True,False,False,False,False,False,False,False,False,False
6359,44.9,18.5,86.6,0.0,17.0,1019.0,93.0,3.0,0,21,5,8,False,True,False,False,False,False,False,False,False,False
6360,34.6,17.6,93.1,0.0,19.0,1013.0,88.0,0.0,0,20,1,9,True,False,False,False,False,False,False,False,False,False
6361,43.4,3.8,80.8,2.0,13.0,1013.0,93.0,1.0,0,8,0,8,False,False,False,False,False,False,False,False,True,False
6362,48.1,20.3,68.9,0.0,13.0,1023.0,76.0,3.0,0,19,1,11,True,False,False,False,False,False,False,False,False,False
6363,47.1,3.8,85.1,0.0,19.0,1018.0,82.0,1.0,0,2,6,9,False,False,False,False,False,False,False,False,True,False
6364,37.3,26.7,85.3,2.0,28.0,1017.0,20.0,4.0,0,16,5,9,False,False,False,False,False,False,False,False,True,False
6365,38.3,22.2,76.3,2.0,15.0,1008.0,87.0,12.0,1,13,3,6,False,False,False,False,False,False,False,False,True,False
6366,37.6,8.2,91.2,0.0,6.0,1030.0,93.0,0.0,0,22,0,2,False,False,False,False,False,False,False,False,True,False
6367,38.7,81.5,85.5,2.0,26.0,1017.0,44.0,4.0,0,16,4,9,False,False,False,False,False,False,False,False,True,False
6368,32.5,37.8,92.8,2.0,20.0,1022.0,42.0,3.0,0,15,3,2,False,True,False,False,False,False,False,False,False,False
6369,39.4,2.8,88.2,0.0,8.0,1029.0,57.0,2.0,0,0,2,2,False,True,False,False,False,False,False,False,False,False
6370,40.0,18.8,89.3,2.0,23.0,1017.0,53.0,4.0,0,13,5,10,False,True,False,False,False,False,False,False,False,False
6371,44.8,7.1,79.8,0.0,15.0,1021.0,93.0,2.0,0,23,1,8,False,False,False,False,False,False,False,False,True,False
6372,37.1,44.6,90.1,2.0,28.0,1018.0,32.0,2.0,0,17,1,9,False,True,False,False,False,False,False,False,False,False
6373,44.7,0.0,80.6,0.0,6.0,1010.0,81.0,6.0,0,4,6,10,False,True,False,False,False,False,False,False,False,False
6374,38.3,90.7,77.4,2.0,16.0,1030.0,87.0,2.0,0,16,6,12,False,True,False,False,False,False,False,False,False,False
6375,35.2,12.5,88.5,2.0,12.0,1012.0,87.0,4.0,0,12,6,11,False,False,False,False,False,True,False,False,False,False
6376,42.7,53.5,83.8,0.0,12.0,1010.0,81.0,2.0,0,19,0,11,False,False,False,False,False,True,False,False,False,False
6377,35.8,11.1,71.8,2.0,20.0,1015.0,72.0,3.0,2,19,1,6,False,False,False,False,False,False,False,False,True,False
6378,41.9,85.6,86.6,2.0,18.0,1019.0,82.0,3.0,0,16,6,9,False,True,False,False,False,False,False,False,False,False
